ID,Time_GMT,Phone,Organization,OLF,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building,ReviewText
2876,02/25/2022 00:23,12563814100.0,Domino's Pizza,LLC,2.0,9,Pizzeria,USA,US,AL,Muscle Shoals, 712 Avalon,712,Not impressed by Domino's Pizza. Unwelcoming atmosphere. Overpriced meal. Avoid this place!
2877,02/25/2022 04:10,12563141113.0,Arby's,LLC,1.0,1,Delivery,USA,US,AL,Muscle Shoals, 2001 Woodward,2001,Poor experience at Arby's. Inedible food. Unprofessional behavior. Never coming back!
2878,02/25/2022 07:25,12563860080.0,Pizza Hut,Co,1.0,4,Casual Dining,USA,US,AL,Muscle Shoals, 611 E Avalon,611,Terrible visit to Pizza Hut. Poor cleanliness. Awful dish.
2879,02/25/2022 11:15,12563811717.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,1.0,1,Delivery,USA,US,AL,Muscle Shoals, 2017 Avalon,2017,Poor experience at Zaxby's Chicken Fingers & Buffalo Wings. Unprofessional behavior. Uncomfortable setting.
2880,02/25/2022 14:31,12563831530.0,Subway,LLC,1.0,1,Drive-Thru,USA,US,AL,Sheffield, 4116 Jackson,4116,Poor experience at Subway. Noisy environment. One star only!
2881,02/25/2022 18:42,12562080351.0,Giovanni's Italian Restaurant,LLC,4.0,43,Delivery,USA,US,AL,Sylacauga, 42490 US Hwy,42490,Great experience at Giovanni's Italian Restaurant. Amazing meal. Will definitely return!
2882,02/25/2022 22:07,12563463511.0,The Italian Cafe,Co,4.5,13,Delivery,USA,US,AL,Childersburg, 918 1st St,918,Excellent The Italian Cafe. food exceeded expectations. Worth every penny!
2883,02/26/2022 01:25,12563623339.0,Custom Pizza,Corp,4.5,6,Italian,USA,US,AL,Talladega, 65290 Al Hwy,65290,Fantastic Custom Pizza. The pasta was delicious.
2884,02/26/2022 04:43,12562343500.0,The Station's Best,LLC,4.0,4,Restaurant,USA,US,AL,Alexander City, Jefferson,977,Fantastic The Station's Best. The food was delicious. Five stars!
2885,02/26/2022 08:29,12056705000.0,The Pizza Star,Inc,4.0,8,Casual Dining,USA,US,AL,Columbiana, 295 Columbiana,295,Had a wonderful time at The Pizza Star. Lovely decor. Perfect meal.
2886,02/26/2022 12:05,12562456309.0,Popeyes Louisiana Kitchen,Inc,1.5,6,Casual Dining,USA,US,AL,Sylacauga, 41260 US Highway,41260,Not impressed by Popeyes Louisiana Kitchen. Uncomfortable setting. Slow service. Look elsewhere!
2887,02/26/2022 15:50,12056376352.0,Yum Yai Thai Takeout HWY280,LLC,5.0,22,Chinese,USA,US,AL,Birmingham, 5426 Hwy,5426,Amazing Yum Yai Thai Takeout HWY280. lo mein exceeded expectations. Professional staff. Don't miss this place!
2888,02/26/2022 19:15,12054371005.0,Amore Ristorante Italiano,Inc,4.5,149,Casual Dining,USA,US,AL,Birmingham, 5510 Highway,5510,Really enjoyed Amore Ristorante Italiano. Cozy environment. Great service. Highly recommend!
2889,02/26/2022 22:05,12562453444.0,Arby's,LLC,3.0,1,Fast Food,USA,US,AL,Sylacauga, W Fort Williams,811,Average experience at Arby's. Nothing special about ambiance.
2890,02/27/2022 01:30,12056786710.0,Sanpeggio's Pizza,LLC,3.5,19,Casual Dining,USA,US,AL,Chelsea, 50 Chelsea,50,Mixed feelings about Sanpeggio's Pizza. Standard setting.
2891,02/27/2022 05:22,12054371000.0,Hunan Cuisine,LLC,4.0,50,Casual Dining,USA,US,AL,Birmingham, 5510 Highway,5510,Fantastic Hunan Cuisine. Perfect meal. Great service.
2892,02/27/2022 09:18,12059681990.0,Vocelli Pizza,Corp,4.0,49,Delivery,USA,US,AL,Birmingham, 5479 Hwy,5479,Really enjoyed Vocelli Pizza. Staff was friendly. Outstanding food.
2893,02/27/2022 12:16,12566758004.0,Pizza Hut,Co,3.0,6,Casual Dining,USA,US,AL,Alexander City, 4581 Hwy,4581,Decent enough Pizza Hut. Acceptable service. Nothing special about ambiance.
2894,02/27/2022 15:59,12562155510.0,Arby's,LLC,2.0,7,Delivery,USA,US,AL,Alexander City, 2593 Hwy,2593,Waste of money at Arby's. Inedible meal. Dirty place.
2895,02/27/2022 19:17,12059815380.0,Bellini's Ristorante & Bar,Inc,4.0,232,Delivery,USA,US,AL,Birmingham, 6801 Cahaba Valley,6801,Excellent Bellini's Ristorante & Bar. Staff was friendly. Highly recommend!
2896,02/27/2022 23:01,12056373658.0,Eli's Jerusalem Grill,Corp,4.5,306,Steakhouse,USA,US,AL,Birmingham, 4673 Hwy,4673,Excellent Eli's Jerusalem Grill. The lobster was delicious. Five stars!
2897,02/28/2022 02:05,12562493338.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,2.0,6,Sports Bar,USA,US,AL,Sylacauga, 41350 US Hwy,41350,Waste of money at Zaxby's Chicken Fingers & Buffalo Wings. Overpriced meal. Look elsewhere!
2898,02/28/2022 05:48,12562342181.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,3.0,13,Wings,USA,US,AL,Alexander City, 4497 Highway,4497,Mixed feelings about Zaxby's Chicken Fingers & Buffalo Wings. Nothing special about the wings. Standard setting.
2899,02/28/2022 09:41,12059806063.0,Taziki's Mediterranean Cafe - Lee Branch,Inc,4.0,38,Delivery,USA,US,AL,Birmingham, 601 Doug Baker,601,Had a wonderful time at Taziki's Mediterranean Cafe - Lee Branch. Lovely decor. Staff was friendly. Don't miss this place!
2900,02/28/2022 13:09,12055180208.0,Bay Leaf,DBA,4.5,140,Delivery,USA,US,AL,Birmingham, 5426 Hwy,5426,Fantastic Bay Leaf. Attentive waiters. Cozy environment. Five stars!
2901,02/28/2022 16:22,12563626800.0,Domino's Pizza,LLC,3.0,4,Italian,USA,US,AL,Talladega, 709 Battle St,709,Mixed feelings about Domino's Pizza. The pasta was okay. Fair enough.
2902,02/28/2022 19:47,12059681588.0,Sushi Village 280,Ltd,4.0,111,Family Dining,USA,US,AL,Birmingham, 601 Doug Baker,601,Great experience at Sushi Village 280. Outstanding meal.
2903,02/28/2022 23:39,12566495502.0,Pizza Hut,Co,2.0,4,Italian,USA,US,AL,Talladega, 205 Battle St,205,Poor experience at Pizza Hut. lasagna was cold and tasteless. Look elsewhere!
2904,03/01/2022 03:05,12057193253.0,Carrabba's Italian Grill,Corp,3.5,111,BBQ,USA,US,AL,Birmingham, 4503 Riverview,4503,Mixed feelings about Carrabba's Italian Grill. Nothing special about ambiance. wings was decent. Might try again.
2905,03/01/2022 06:41,12056782828.0,China Garden,Partnership,3.0,13,Chinese,USA,US,AL,Chelsea, 10569 Old Hwy,10569,Okay visit to China Garden. Service was okay. It's okay.
2906,03/01/2022 10:17,12056780449.0,Bojangles,Inc,3.5,8,Family Dining,USA,US,AL,Chelsea, 15392 Hwy,15392,Average experience at Bojangles. Nothing special about the dish.
2907,03/01/2022 13:05,12056782007.0,Domino's Pizza,LLC,3.0,7,Italian,USA,US,AL,Chelsea, 376 Chesser,376,Decent enough Domino's Pizza. Service was okay. Nothing special about ambiance. Nothing to write home about.
2908,03/01/2022 17:33,12053786993.0,Chicken Salad Chick,Inc,3.5,35,Delivery,USA,US,AL,Birmingham, 210 Doug Baker,210,Okay visit to Chicken Salad Chick. Service was okay. Fair enough.
2909,03/01/2022 21:04,12562688920.0,The Spot Sports Bar and Grill,Corp,1.0,1,Casual Dining,USA,US,AL,Talladega, Haynes,100,Waste of money at The Spot Sports Bar and Grill. Slow service. Awful food. Avoid this place!
2910,03/02/2022 00:25,12059955151.0,Baumhower's Victory Grille,Inc,3.0,61,Grill,USA,US,AL,Hoover, 1001 Doug Baker,1001,Decent enough Baumhower's Victory Grille. Standard dish. Nothing remarkable about service. Might try again.
2911,03/02/2022 04:07,12059912881.0,Salvatore's Pizza And Pasta,LLC,3.5,60,Delivery,USA,US,AL,Birmingham, 4673 Highway,4673,Mixed feelings about Salvatore's Pizza And Pasta. Nothing special about ambiance.
2912,03/02/2022 07:10,12055180868.0,wok n roll,LLC,3.5,39,Delivery,USA,US,AL,Birmingham, 175 Inverness,175,Okay visit to wok n roll. Average staff. Might try again.
2913,03/02/2022 10:44,12562687166.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,3.0,5,Wings,USA,US,AL,Talladega, 722 Battle St,722,Mixed feelings about Zaxby's Chicken Fingers & Buffalo Wings. The celery was okay. Standard setting. Fair enough.
2914,03/02/2022 13:44,12564097272.0,Papa John's Pizza,Corp,1.0,1,Delivery,USA,US,AL,Alexander City, 2064 Cherokee,2064,Disappointed with Papa John's Pizza. Noisy environment. Overpriced meal.
2915,03/02/2022 17:17,12059959876.0,Arby's,LLC,3.5,13,Drive-Thru,USA,US,AL,Birmingham, 4615 Hwy 280,4615,Mixed feelings about Arby's. Typical environment.
2916,03/02/2022 20:51,12567610202.0,Popeyes Louisiana Kitchen,Inc,2.5,9,Chinese,USA,US,AL,Talladega, East Battle,824,Poor experience at Popeyes Louisiana Kitchen. Overpriced fried rice. Inattentive waiters. Never coming back!
2917,03/03/2022 00:59,12059910035.0,Schlotzsky's,LLC,3.0,55,Restaurant,USA,US,AL,Hoover, 103 Inverness,103,Average experience at Schlotzsky's. Nothing remarkable about service. Ordinary place.
2918,03/03/2022 04:07,12563623986.0,Arby's,LLC,1.0,2,Drive-Thru,USA,US,AL,Talladega, 203 Battle St,203,Disappointed with Arby's. Unwelcoming atmosphere. Save your money!
2919,03/03/2022 07:51,12056376141.0,On Tap Sports Cafe,LLC,3.0,7,Sports Bar,USA,US,AL,Vestavia Hills, 11967 Liberty,11967,Standard On Tap Sports Cafe. Typical environment.
2920,03/03/2022 11:39,12054235293.0,Bare Naked Noodles,Co,3.5,3,Casual Dining,USA,US,AL,Birmingham, 5511 Highway,5511,Mixed feelings about Bare Naked Noodles. Average atmosphere. Nothing special about the meal.
2921,03/03/2022 14:54,12059951962.0,Panera Bread,Corp,3.0,25,Bakery,USA,US,AL,Birmingham, 200 Doug Baker,200,Decent enough Panera Bread. Service was okay.
2922,03/03/2022 18:35,12058792238.0,Billy's Sports Grill,LLC,3.0,65,Delivery,USA,US,AL,Birmingham, 4520 Overton,4520,Average experience at Billy's Sports Grill. Acceptable service.
2923,03/03/2022 21:47,12059911900.0,Marco's Pizza,Co,3.5,28,Delivery,USA,US,AL,Hoover, 1401 Doug Baker,1401,Okay visit to Marco's Pizza. Service was okay. Fair enough.
2924,03/04/2022 00:42,12059819914.0,Mellow Mushroom Hoover,DBA,3.5,69,Restaurant,USA,US,AL,Birmingham, 920 Inverness,920,Mixed feelings about Mellow Mushroom Hoover. Acceptable service.
2925,03/04/2022 04:29,12058482221.0,Wingstop,Inc,3.0,17,Sports Bar,USA,US,AL,Birmingham, 830 Inverness,830,Standard Wingstop. food was decent.
2926,03/04/2022 08:22,12059008250.0,Papa Murphy's,Inc,2.5,3,Family Dining,USA,US,AL,Birmingham, 2800 Greystone Commercial,2800,Terrible visit to Papa Murphy's. Overpriced dish. Inattentive waiters. Save your money!
2927,03/04/2022 11:14,12059033663.0,Iron City Delivery,Inc,1.5,7,Quick Service,USA,US,AL,Birmingham, 200 Cahaba Park,200,Not impressed by Iron City Delivery. Rude staff. Noisy environment.
2928,03/04/2022 15:43,12059952760.0,Zoes Kitchen,LLC,3.5,35,Asian,USA,US,AL,Birmingham, 5247 Highway,5247,Standard Zoes Kitchen. Average atmosphere.
2929,03/04/2022 18:40,12056785665.0,Pizza Hut,Co,2.5,14,Pizzeria,USA,US,AL,Chelsea, 411 Chelsea,411,Disappointed with Pizza Hut. Unprofessional behavior. Look elsewhere!
2930,03/04/2022 21:45,12054371999.0,On Tap Sports Cafe,LLC,3.0,43,Bar & Grill,USA,US,AL,Birmingham, 810 Inverness,810,Mixed feelings about On Tap Sports Cafe. Nothing special about ambiance. Fair enough.
2931,03/05/2022 01:41,12059911955.0,Buffalo Wild Wings,LLC,3.5,67,Sports Bar,USA,US,AL,Birmingham, 4507 Riverview,4507,Standard Buffalo Wild Wings. Acceptable service. Average place.
2932,03/05/2022 05:27,12054088100.0,Dominos,Partnership,3.0,5,Italian,USA,US,AL,Vestavia Hills, 5291 US Hwy,5291,Average experience at Dominos. Acceptable service.
2933,03/05/2022 08:33,12059561300.0,Taziki's Mediterranean Cafe - Liberty Park,Inc,4.0,25,Brunch,USA,US,AL,Birmingham, 4520 Overton,4520,Amazing Taziki's Mediterranean Cafe - Liberty Park. Outstanding meal. Attentive waiters. Worth every penny!
2934,03/05/2022 12:23,12059803266.0,Chuck E. Cheese,Co,3.5,8,Restaurant,USA,US,AL,Birmingham, 4647 Hwy,4647,Standard Chuck E. Cheese. Standard meal. Service was okay. Nothing to write home about.
2935,03/05/2022 16:05,12056785688.0,Little Caesers Pizza,Corp,1.5,7,Casual Dining,USA,US,AL,Chelsea, 16724 Hwy 280,16724,Poor experience at Little Caesers Pizza. Awful dish.
2936,03/05/2022 19:09,12058749762.0,Jimmy John's,Corp,2.5,13,Deli,USA,US,AL,Birmingham, 4647 Highway,4647,Disappointed with Jimmy John's. Dirty place. Unprofessional behavior. Save your money!
2937,03/05/2022 22:19,12058348309.0,Tropical Smoothie Cafe,Inc,4.0,21,Cafe,USA,US,AL,Birmingham, 1350 Inverness,1350,Had a wonderful time at Tropical Smoothie Cafe. Perfect sandwich. Excellent customer service. Don't miss this place!
2938,03/06/2022 02:23,12059811880.0,Firehouse Subs,Inc,2.0,15,Sandwich Shop,USA,US,AL,Birmingham, 5269 Hwy 280,5269,Not impressed by Firehouse Subs. Uncomfortable setting. Awful meal. Never coming back!
2939,03/06/2022 05:34,12059809120.0,Panda Express,Ltd,2.0,31,Casual Dining,USA,US,AL,Birmingham, 101 Resource Center,101,Waste of money at Panda Express. Uncomfortable setting. Poor customer service. Never coming back!
2940,03/06/2022 09:18,12059807272.0,Papa John's Pizza,Corp,2.0,9,Casual Dining,USA,US,AL,Birmingham, 4629 A Hwy,4629,Poor experience at Papa John's Pizza. Inedible food. Save your money!
2941,03/06/2022 12:31,12059910971.0,Little Caesars,Corp,1.5,15,Restaurant,USA,US,AL,Birmingham, 5400 Hwy 280,5400,Waste of money at Little Caesars. Uncomfortable setting. Poor customer service.
2942,03/06/2022 16:11,12563623339.0,Custom Pizza,Corp,4.5,6,Casual Dining,USA,US,AL,Talladega, 65290 Al Hwy,65290,Had a wonderful time at Custom Pizza. Excellent customer service. Five stars!
2943,03/06/2022 19:25,12562688920.0,The Spot Sports Bar and Grill,Corp,1.0,1,Casual Dining,USA,US,AL,Talladega, Haynes,100,Not impressed by The Spot Sports Bar and Grill. Unprofessional behavior. Save your money!
2944,03/06/2022 23:16,12563626800.0,Domino's Pizza,LLC,3.0,4,Pizzeria,USA,US,AL,Talladega, 709 Battle St,709,Average experience at Domino's Pizza. food was decent. Typical environment. Might try again.
2945,03/07/2022 03:07,12566495502.0,Pizza Hut,Co,2.0,4,Delivery,USA,US,AL,Talladega, 205 Battle St,205,Disappointed with Pizza Hut. Unwelcoming atmosphere. food was cold and tasteless. Save your money!
2946,03/07/2022 06:42,12567610202.0,Popeyes Louisiana Kitchen,Inc,2.5,9,Chinese,USA,US,AL,Talladega, East Battle,824,Waste of money at Popeyes Louisiana Kitchen. Unwelcoming atmosphere. Unprofessional behavior. Save your money!
2947,03/07/2022 10:18,12563623986.0,Arby's,LLC,1.0,2,Delivery,USA,US,AL,Talladega, 203 Battle St,203,Disappointed with Arby's. Poor cleanliness. Awful dish. Avoid this place!
2948,03/07/2022 13:26,12562687166.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,3.0,5,Sports Bar,USA,US,AL,Talladega, 722 Battle St,722,Okay visit to Zaxby's Chicken Fingers & Buffalo Wings. Nothing special about ambiance. Fair enough.
2949,03/07/2022 17:19,13345667992.0,China Town,Inc,3.0,6,Asian,USA,US,AL,Troy, 1247 Hwy 231,1247,Average experience at China Town. Acceptable service. Average place.
2950,03/07/2022 20:05,13347700368.0,What The Cluck Wings,Inc,2.0,3,Sports Bar,USA,US,AL,Troy, 1215 S US Hwy,1215,Poor experience at What The Cluck Wings. food was cold and tasteless. Save your money!
2951,03/07/2022 23:33,13346700470.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,2.5,6,Sports Bar,USA,US,AL,Troy, 101 Emma,101,Waste of money at Zaxby's Chicken Fingers & Buffalo Wings. Awful meal. One star only!
2952,03/08/2022 03:05,13346709631.0,Panda Express,Ltd,3.5,9,Thai,USA,US,AL,Troy, 1139 US Hwy 231,1139,Okay visit to Panda Express. Typical environment. Might try again.
2953,03/08/2022 06:24,13342318080.0,Marco's Pizza,Co,3.0,2,Pizzeria,USA,US,AL,Troy, 1147 US 231,1147,Standard Marco's Pizza. Standard food. Fair enough.
2954,03/08/2022 10:22,13345662672.0,Pizza Hut,Co,2.5,6,Italian,USA,US,AL,Troy, 109 Hwy 231,109,Poor experience at Pizza Hut. Uncomfortable setting. Rude staff. Look elsewhere!
2955,03/08/2022 13:44,13347706551.0,Firehouse Subs,Inc,3.5,12,Sandwich Shop,USA,US,AL,Troy, 1007 US 231,1007,Okay visit to Firehouse Subs. food was decent. Average place.
2956,03/08/2022 17:17,13345660035.0,Little Caesar's Pizza,Inc,4.0,1,Casual Dining,USA,US,AL,Troy, S Brundidge,1021,Had a wonderful time at Little Caesar's Pizza. Perfect setting. Attentive waiters. Highly recommend!
2957,03/08/2022 21:02,13345661234.0,Domino's Pizza,LLC,2.0,9,Casual Dining,USA,US,AL,Troy, 808 S George Wallace,808,Disappointed with Domino's Pizza. Dirty place.
2958,03/09/2022 00:53,13346700073.0,Arby's,LLC,4.0,6,Quick Service,USA,US,AL,Troy, 1213 Hwy 231,1213,Great experience at Arby's. Professional staff. Lovely decor.
2959,03/09/2022 04:22,13344599592.0,Chicken Salad Chick,Inc,4.5,11,Casual Dining,USA,US,AL,Troy, 1113 US Hwy 231,1113,Excellent Chicken Salad Chick. Cozy environment.
2960,03/09/2022 07:46,12053452472.0,Lai Lai Asian Cuisine,LLP,4.0,36,Asian,USA,US,AL,Tuscaloosa, 1223 Mcfarland Blvd,1223,Excellent Lai Lai Asian Cuisine. Attentive waiters. noodles exceeded expectations. Highly recommend!
2961,03/09/2022 10:51,12052925115.0,Catch A Taste,DBA,5.0,4,Family Dining,USA,US,AL,Tuscaloosa, 1223 Mcfarland Blvd,1223,Amazing Catch A Taste. Great ambiance. Will definitely return!
2962,03/09/2022 14:20,12053338886.0,Swen Chinese Restaurant,LLC,3.5,24,Thai,USA,US,AL,Northport, 3380 McFarland,3380,Okay visit to Swen Chinese Restaurant. Average staff. Standard setting. Fair enough.
2963,03/09/2022 18:15,12057221047.0,Broadway Pizzeria - South,LLC,4.0,28,Delivery,USA,US,AL,Tuscaloosa, 5400 Mcfarland Blvd,5400,Amazing Broadway Pizzeria - South. food exceeded expectations. Highly recommend!
2964,03/09/2022 21:18,12057649616.0,VooDoo Wing Co,Inc,4.5,14,Wings,USA,US,AL,Tuscaloosa, 1306 University,1306,Loved this VooDoo Wing Co. Professional staff. wings exceeded expectations.
2965,03/10/2022 01:07,12053300222.0,Northport Fish and Things,LLC,5.0,4,Casual Dining,USA,US,AL,Northport, 2727 Lurleen B Wallace,2727,Loved this Northport Fish and Things. Outstanding meal. Great ambiance. Five stars!
2966,03/10/2022 04:52,12057592587.0,Just Love Coffee Cafe,LLC,4.5,7,Brunch,USA,US,AL,Tuscaloosa, 2531 University,2531,Amazing Just Love Coffee Cafe. Great service. Don't miss this place!
2967,03/10/2022 07:57,12053304555.0,Marco's Pizza,Co,4.0,20,Casual Dining,USA,US,AL,Northport, 1021 Mcfarland,1021,Really enjoyed Marco's Pizza. Excellent customer service. Perfect setting. Five stars!
2968,03/10/2022 11:40,12052482527.0,Pokerrito68,LLC,4.5,71,Family Dining,USA,US,AL,Tuscaloosa, 220 15th St,220,Had a wonderful time at Pokerrito68. Excellent customer service. Perfect setting. Don't miss this place!
2969,03/10/2022 14:44,12052104521.0,Wing Zone,Corp,3.5,14,Delivery,USA,US,AL,Tuscaloosa, 1241 McFarland Blvd,1241,Mixed feelings about Wing Zone. Nothing special about ambiance. Service was okay. Nothing to write home about.
2970,03/10/2022 18:40,12053314542.0,Ajian,Inc,4.0,58,Family Dining,USA,US,AL,Tuscaloosa, 1914 University,1914,Amazing Ajian. Lovely decor. Attentive waiters. Highly recommend!
2971,03/10/2022 22:16,12053398660.0,California Underground,Co,4.0,12,Casual Dining,USA,US,AL,Northport, 13620 Hwy 43,13620,Amazing California Underground. Attentive waiters. Worth every penny!
2972,03/11/2022 01:51,12053919973.0,Ruan Thai,Inc,4.0,75,Casual Dining,USA,US,AL,Tuscaloosa, 1407 University,1407,Great experience at Ruan Thai. Perfect meal. Attentive waiters. Worth every penny!
2973,03/11/2022 05:30,12057591879.0,Depalma's Italian Cafe,Inc,4.0,230,Fine Dining,USA,US,AL,Tuscaloosa, 2300 University,2300,Had a wonderful time at Depalma's Italian Cafe. Lovely decor.
2974,03/11/2022 08:06,12053306969.0,Broadway Pizzeria 43,LLC,4.0,13,Family Dining,USA,US,AL,Northport, 4550 Station,4550,Great experience at Broadway Pizzeria 43. Attentive waiters.
2975,03/11/2022 12:23,12053916969.0,Broadway Pizzeria,LLC,4.0,46,Restaurant,USA,US,AL,Tuscaloosa, 2880 Rice Mine Rd,2880,Great experience at Broadway Pizzeria. Amazing meal. Nice atmosphere. Highly recommend!
2976,03/11/2022 16:02,12053451419.0,Sitar Indian Cuisine,LLC,4.0,58,Delivery,USA,US,AL,Tuscaloosa, 15th,500,Excellent Sitar Indian Cuisine. Excellent customer service. Cozy environment. Worth every penny!
2977,03/11/2022 19:30,12052465688.0,Zippy's Errand Services,Inc,5.0,2,Restaurant,USA,US,AL,Tuscaloosa, 32nd,3704,Loved this Zippy's Errand Services. Perfect meal. Will definitely return!
2978,03/11/2022 22:07,12058780486.0,Zee Doner Kebab,Inc,4.5,11,Family Dining,USA,US,AL,Tuscaloosa, 1701 Mcfarland Blvd,1701,Great experience at Zee Doner Kebab. Lovely decor. Five stars!
2979,03/12/2022 02:26,12057599925.0,Big Daddy's Mediterranean Grill,Inc,4.0,28,Grill,USA,US,AL,Tuscaloosa, 514 Greensboro,514,Had a wonderful time at Big Daddy's Mediterranean Grill. Staff was friendly. Worth every penny!
